"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.805077720E0,1.629498005E-1,-2.408623695E-1,-3.112701416E0,3.126256135E0
8.810113120E0,3.246188164E-1,-3.156658411E-1,-3.055089951E0,3.088461900E0
8.815148520E0,5.459210873E-1,-4.013377428E-1,-2.914402962E0,2.992130753E0
8.820214438E0,7.126457095E-1,-5.171538591E-1,-2.800772667E0,2.935922266E0
8.825249839E0,8.656477928E-1,-6.561963558E-1,-2.649556160E0,2.863579509E0
8.830315757E0,9.933328629E-1,-7.899593115E-1,-2.451201439E0,2.760277954E0
8.835351157E0,1.124633312E0,-8.664573431E-1,-2.246308327E0,2.657338803E0
8.840386558E0,1.195010066E0,-9.576694965E-1,-2.101805687E0,2.600532074E0
8.845421958E0,1.214091539E0,-1.032686710E0,-1.924297333E0,2.498675716E0
8.850487876E0,1.239402533E0,-1.041498661E0,-1.740085602E0,2.376706966E0
8.855492759E0,1.236753225E0,-1.099701643E0,-1.472505569E0,2.215214413E0
8.860558677E0,1.224750042E0,-1.128122449E0,-1.176613808E0,2.038895038E0
8.865624595E0,1.195174694E0,-1.127595544E0,-8.977432251E-1,1.872393430E0
8.870659995E0,1.149833441E0,-1.141862273E0,-6.285209656E-1,1.738103851E0
8.875695395E0,1.136357307E0,-1.097285509E0,-3.258543015E-1,1.612924191E0
8.880761313E0,1.154389620E0,-1.126047134E0,-1.121711731E-2,1.612675841E0
8.885796714E0,1.143887758E0,-1.152168036E0,2.006978989E-1,1.635924825E0
8.890862632E0,1.143416643E0,-1.099627137E0,3.076457977E-1,1.615929267E0
8.895898032E0,1.087725282E0,-9.858506918E-1,3.696155548E-1,1.513824142E0
8.900933433E0,1.065597296E0,-9.493738413E-1,5.157480240E-1,1.517499361E0
8.905999351E0,1.012717247E0,-9.999138117E-1,5.402975082E-1,1.522282908E0
8.911004233E0,9.556614757E-1,-9.582936764E-1,3.956031799E-1,1.410006206E0
8.916039634E0,8.711448908E-1,-8.817204237E-1,3.113498688E-1,1.277991810E0
8.921105552E0,7.521679997E-1,-7.888131142E-1,1.773958206E-1,1.104288054E0
8.926140952E0,7.110087872E-1,-7.148835659E-1,1.037321091E-1,1.013583918E0
8.931176353E0,6.973208189E-1,-7.123743296E-1,4.245090485E-2,9.977652977E-1
8.936242270E0,7.089556456E-1,-6.920650005E-1,-1.141786575E-1,9.973007762E-1
8.941308188E0,6.576498151E-1,-6.012409925E-1,-2.058334351E-1,9.145279730E-1
8.946343589E0,6.937279105E-1,-5.161297321E-1,-1.967763901E-1,8.867746399E-1
8.951409507E0,6.638643742E-1,-4.053095579E-1,-3.955984116E-1,8.726338569E-1
8.956444907E0,5.472717881E-1,-2.303863764E-1,-5.151586533E-1,7.861124160E-1
8.961510825E0,3.820959926E-1,1.817512512E-2,-5.962095261E-1,7.083738290E-1
8.966546226E0,2.618824244E-1,2.258328199E-1,-6.818723679E-1,7.645474431E-1
8.971581626E0,1.988630891E-1,3.854922056E-1,-7.100114822E-1,8.320258852E-1
8.976647544E0,1.329557300E-1,6.335513592E-1,-7.691640854E-1,1.005324794E0
8.981682944E0,4.762059450E-2,8.480764627E-1,-8.234243393E-1,1.183016927E0
8.986748862E0,4.327881336E-2,1.019551396E0,-8.656654358E-1,1.338183378E0
8.991753745E0,8.414214849E-2,1.162501574E0,-9.604539871E-1,1.510285295E0
8.996819663E0,1.578704119E-1,1.286292791E0,-1.074205399E0,1.683267492E0
9.001855063E0,2.166844606E-1,1.350864768E0,-1.147206306E0,1.785460749E0
9.006890464E0,2.606047392E-1,1.420973063E0,-1.260837555E0,1.917495923E0
9.011925864E0,3.618890047E-1,1.532508492E0,-1.374403954E0,2.090103385E0
9.016961265E0,4.540667534E-1,1.599451423E0,-1.485606194E0,2.229674244E0
9.022027183E0,4.346033335E-1,1.614873767E0,-1.584917068E0,2.304052832E0
9.027093101E0,5.093827248E-1,1.624610305E0,-1.648503304E0,2.369892939E0
9.032159019E0,5.426422358E-1,1.643117428E0,-1.724316597E0,2.442859637E0
9.037194419E0,5.447454453E-1,1.672568679E0,-1.747812271E0,2.479734123E0
9.042229819E0,5.447242260E-1,1.760668635E0,-1.752543449E0,2.543243415E0
9.047265220E0,5.184908509E-1,1.833157182E0,-1.709814072E0,2.559836357E0
9.052300620E0,5.044559836E-1,1.906921387E0,-1.624512672E0,2.555360334E0
9.057366538E0,4.931770563E-1,1.955809593E0,-1.563684464E0,2.552160629E0
9.062432456E0,5.271776915E-1,2.015262127E0,-1.450647354E0,2.538419883E0
9.067498374E0,5.606164932E-1,2.099344730E0,-1.333239555E0,2.549326747E0
9.072533774E0,6.478607655E-1,2.066962719E0,-1.254440308E0,2.503133824E0
9.077538657E0,7.001082301E-1,2.085706949E0,-1.183114052E0,2.498015987E0
9.082604575E0,6.910629869E-1,2.103055000E0,-1.100122452E0,2.471978518E0
9.087639976E0,6.228184104E-1,2.097556591E0,-9.911155701E-1,2.402073375E0
9.092675376E0,5.696682334E-1,2.071713209E0,-9.661436081E-1,2.355833396E0
9.097741294E0,4.886400700E-1,2.109319687E0,-8.577318192E-1,2.328884397E0
9.102807212E0,3.459373713E-1,2.078710079E0,-6.946077347E-1,2.218825852E0
9.107812095E0,2.730009556E-1,2.101613998E0,-5.126714706E-1,2.180399724E0
9.112847495E0,1.954659820E-1,2.080273628E0,-3.526325226E-1,2.118984430E0
9.117913413E0,1.680195332E-1,2.040992737E0,-2.096176147E-1,2.058596964E0
9.122979331E0,9.957689047E-2,2.055229187E0,2.401256561E-2,2.057780156E0
9.128045249E0,1.604741812E-2,2.022236824E0,2.478332520E-1,2.037429904E0
9.133080649E0,-1.557111740E-3,1.977616072E0,5.527477264E-1,2.053411260E0
9.138116050E0,2.523732185E-2,1.877707601E0,9.004774094E-1,2.082614300E0
9.143151450E0,3.910326958E-2,1.824861884E0,1.169078827E0,2.167578203E0
9.148186851E0,1.113013029E-1,1.741801262E0,1.449634552E0,2.268854326E0
9.153222251E0,2.225692868E-1,1.676031828E0,1.648907661E0,2.361676576E0
9.158288169E0,2.466068864E-1,1.622714281E0,1.814779282E0,2.446924689E0
9.163354087E0,1.352763772E-1,1.588632107E0,2.239108086E0,2.748755480E0
9.168420005E0,9.456855059E-2,1.525076270E0,2.309474945E0,2.769201214E0
9.173455405E0,9.167039394E-2,1.508506417E0,2.274980545E0,2.731214300E0
9.178490806E0,2.631491423E-2,1.546389580E0,2.295909882E0,2.768251324E0
9.183556724E0,-1.086565852E-1,1.629638076E0,2.286037445E0,2.809536209E0
9.188592124E0,-2.435675263E-1,1.713302493E0,2.197519302E0,2.797109518E0
9.193627524E0,-3.451706171E-1,1.795807838E0,2.192943573E0,2.855358132E0
9.198662925E0,-4.619684219E-1,1.885209799E0,2.166943550E0,2.909136497E0
9.203698325E0,-5.536897779E-1,1.968146086E0,2.157698631E0,2.972513207E0
9.208764243E0,-5.388729572E-1,2.057357073E0,2.031184196E0,2.940886164E0
9.213799644E0,-4.729347229E-1,2.048819065E0,1.847184181E0,2.798824077E0
9.218865561E0,-4.056701064E-1,2.020308971E0,1.804068565E0,2.738773441E0
9.223900962E0,-3.129196167E-1,1.893986583E0,1.846552849E0,2.663618082E0
9.228966880E0,-2.110871673E-1,1.627573490E0,1.952877045E0,2.550937477E0
9.234002280E0,-8.707040548E-2,1.331153870E0,2.240125656E0,2.607242765E0
9.239068198E0,2.125430107E-2,1.009333849E0,2.480910301E0,2.678455243E0
9.244103599E0,7.604688406E-2,5.587595701E-1,2.756685257E0,2.813771311E0
9.249108481E0,4.031103849E-2,1.366026402E-1,3.191799164E0,3.194975299E0
9.254174399E0,-4.670536518E-2,-2.099925280E-1,3.752619743E0,3.758780812E0
9.259209800E0,-1.445824504E-1,-5.621083975E-1,4.336444855E0,4.375114160E0
9.264275718E0,-1.001257896E-1,-9.496009946E-1,4.840538025E0,4.933819574E0
9.269341636E0,-1.837816238E-1,-1.173653126E0,5.358510017E0,5.488612480E0
9.274377036E0,-2.195692658E-1,-1.415370107E0,5.923984528E0,6.094676028E0
9.279412436E0,-2.298369408E-1,-1.589873433E0,6.219019890E0,6.423140271E0
9.284478354E0,-2.533215880E-1,-1.760279059E0,6.454448700E0,6.694972906E0
9.289483237E0,-2.317271233E-1,-1.870311737E0,6.637639999E0,6.900002045E0
9.294549155E0,-1.131343246E-1,-1.951472402E0,6.639571190E0,6.921340152E0
9.299584556E0,3.255522251E-2,-2.049321890E0,6.436573982E0,6.755017741E0
9.304650474E0,2.459751368E-1,-2.115899324E0,6.174717903E0,6.531820183E0
9.309716392E0,3.999010324E-1,-2.174760342E0,5.868427277E0,6.271199413E0
9.314721274E0,4.778668284E-1,-2.196816206E0,5.515312195E0,5.955923669E0
9.319787192E0,4.713330269E-1,-2.184700489E0,4.998278618E0,5.475204123E0
9.324853110E0,5.097666383E-1,-2.147488832E0,4.391640663E0,4.915086777E0
9.329857993E0,6.757252812E-1,-2.125322104E0,3.843674660E0,4.443808456E0
9.334923911E0,7.934283614E-1,-2.121131659E0,3.411763191E0,4.094979383E0
9.339989829E0,9.008346200E-1,-2.108255863E0,2.820819855E0,3.635006252E0
9.345025229E0,9.781389236E-1,-2.033387661E0,2.250444412E0,3.186835607E0
9.350060630E0,9.674884081E-1,-1.989901662E0,1.872851372E0,2.898847134E0
9.355126548E0,1.067482829E0,-2.064348698E0,1.233661652E0,2.631154919E0
9.360161948E0,1.091101885E0,-2.004462719E0,6.224946976E-1,2.365559926E0
9.365197349E0,1.093003988E0,-1.948599100E0,8.283615112E-3,2.234225770E0
9.370263267E0,1.085283518E0,-1.901460171E0,-6.184530258E-1,2.275054997E0
9.375298667E0,1.126875520E0,-1.885144114E0,-1.219583511E0,2.512170518E0
9.380334067E0,1.165215254E0,-1.801461935E0,-1.790328979E0,2.794328103E0
9.385399985E0,1.165179968E0,-1.750762939E0,-2.347485542E0,3.151746119E0
9.390435386E0,1.289802790E0,-1.802790761E0,-2.905689240E0,3.654678607E0
9.395501304E0,1.330673695E0,-1.720803380E0,-3.390811920E0,4.028580672E0
9.400536704E0,1.392550468E0,-1.661038399E0,-3.874955177E0,4.439991328E0
9.405572104E0,1.427991867E0,-1.613545060E0,-4.291299820E0,4.801868655E0
9.410607505E0,1.504059315E0,-1.536908746E0,-4.611443520E0,5.088191648E0
9.415642905E0,1.539454699E0,-1.411089420E0,-4.988787651E0,5.408243370E0
9.420708823E0,1.529589891E0,-1.312225342E0,-5.303894997E0,5.673877221E0
9.425774741E0,1.525067806E0,-1.232093096E0,-5.466293335E0,5.807258220E0
9.430810142E0,1.492506027E0,-1.127133846E0,-5.603116035E0,5.907022453E0
9.435845542E0,1.488947511E0,-1.002079964E0,-5.659498215E0,5.937259383E0
9.440911460E0,1.418330789E0,-9.286828041E-1,-5.652374268E0,5.901139622E0
9.445946860E0,1.347183108E0,-8.462791443E-1,-5.586858749E0,5.808965605E0
9.451012778E0,1.340635180E0,-7.362575531E-1,-5.520384789E0,5.728352825E0
9.456048179E0,1.152004600E0,-6.674757004E-1,-5.517697334E0,5.676056931E0
9.461083579E0,1.041678190E0,-5.848305225E-1,-5.368363380E0,5.499676861E0
9.466118979E0,9.331730604E-1,-5.388233662E-1,-5.160991669E0,5.272283906E0
9.471184897E0,7.762213349E-1,-5.034024715E-1,-4.881278992E0,4.968180573E0
9.476220298E0,7.516163588E-1,-5.120329857E-1,-4.519734383E0,4.610325782E0
9.481286216E0,6.532497406E-1,-5.028624535E-1,-4.150482178E0,4.231560962E0
9.486321616E0,5.379035473E-1,-5.510783195E-1,-3.801962852E0,3.879168606E0
9.491357017E0,4.800823927E-1,-5.519330502E-1,-3.471604347E0,3.547836797E0
9.496422935E0,4.226030707E-1,-5.969083309E-1,-3.116196632E0,3.200870876E0
9.501458335E0,3.440760970E-1,-7.129449844E-1,-2.809694290E0,2.919085630E0
9.506524253E0,2.667665482E-1,-7.524275780E-1,-2.470559120E0,2.596338579E0
9.511529136E0,2.702234089E-1,-7.810847759E-1,-2.220518112E0,2.369349025E0
9.516595054E0,2.059842497E-1,-8.033258915E-1,-1.920849800E0,2.092229900E0
9.521660972E0,4.960384965E-2,-7.914783955E-1,-1.535479546E0,1.728177082E0
9.526696372E0,-3.133426607E-2,-7.941803932E-1,-1.401510239E0,1.611190641E0
9.531731772E0,-1.509384811E-1,-7.949943542E-1,-1.308131218E0,1.538182607E0
9.536767173E0,-2.035558224E-1,-7.438991070E-1,-1.240900993E0,1.461046245E0
9.541802573E0,-1.986438483E-1,-7.126386166E-1,-1.173539162E0,1.387266139E0
9.546868491E0,-2.387455255E-1,-7.082538605E-1,-1.094118118E0,1.325034873E0
9.551934409E0,-4.075366557E-1,-6.732244492E-1,-1.024164200E0,1.291599626E0
9.556969810E0,-4.920911789E-1,-5.504209995E-1,-9.301919937E-1,1.187591744E0
9.562035728E0,-5.788650513E-1,-5.140621662E-1,-7.931776047E-1,1.108366082E0
9.567071128E0,-6.855985522E-1,-4.161210060E-1,-6.609001160E-1,1.039226169E0
9.572106528E0,-7.862305045E-1,-2.708584070E-1,-5.573043823E-1,1.001054872E0
9.577172446E0,-8.879758120E-1,-1.333179474E-1,-4.943180084E-1,1.025000005E0
9.582207847E0,-9.336088896E-1,-3.255116940E-2,-4.598426819E-1,1.041220644E0
9.587243247E0,-9.976311922E-1,7.011651993E-2,-4.276266098E-1,1.087680486E0
9.592309165E0,-1.024962425E0,1.363462210E-1,-3.426275253E-1,1.089280444E0
9.597344565E0,-1.082087278E0,2.450443506E-1,-3.029775620E-1,1.150110871E0
9.602379966E0,-1.109039068E0,3.220375776E-1,-2.057905197E-1,1.173041173E0
9.607445884E0,-1.110732794E0,4.154249430E-1,-2.520284653E-1,1.212362805E0
9.612481284E0,-1.213021874E0,5.129300356E-1,5.651473999E-3,1.317023625E0
9.617516685E0,-1.176673412E0,5.495655537E-1,4.326248169E-2,1.299405348E0
9.622552085E0,-1.118551493E0,6.185123920E-1,-1.484708786E-1,1.286762846E0
9.627618003E0,-1.069473863E0,6.414012909E-1,-1.413478851E-1,1.255049475E0
9.632683921E0,-8.953118324E-1,7.090287209E-1,1.177024841E-2,1.142122385E0
9.637719321E0,-8.205670118E-1,7.732975483E-1,7.636928558E-2,1.130111316E0
9.642754722E0,-7.638484240E-1,8.513487577E-1,1.122856140E-1,1.149289860E0
9.647790122E0,-6.893284321E-1,8.856924772E-1,1.458425522E-1,1.131766275E0
9.652856040E0,-6.377027035E-1,9.072003365E-1,1.316719055E-1,1.116698115E0
9.657891440E0,-5.872054100E-1,9.446035624E-1,1.176137924E-1,1.118444942E0
9.662926841E0,-5.023418665E-1,9.884046316E-1,1.515092850E-1,1.119038038E0
9.667992759E0,-4.555395842E-1,1.022163272E0,1.926078796E-1,1.135531533E0
9.673028159E0,-4.156929553E-1,1.041158080E0,2.265625000E-1,1.143740070E0
9.678094077E0,-4.208437502E-1,1.054950356E0,2.533588409E-1,1.163709766E0
9.683129478E0,-4.107437134E-1,1.070477724E0,2.251977921E-1,1.168480638E0
9.688195395E0,-3.921260834E-1,1.090060830E0,1.923465729E-1,1.174305191E0
9.693230796E0,-4.099661112E-1,1.099311829E0,1.523914337E-1,1.183123771E0
9.698235679E0,-4.095048904E-1,1.114944100E0,1.268930435E-1,1.194527709E0
9.703301597E0,-3.908976912E-1,1.096649289E0,1.492509842E-1,1.173761698E0
9.708367515E0,-4.309044480E-1,1.113847136E0,2.098569870E-1,1.212589808E0
9.713402915E0,-4.409358501E-1,1.125737071E0,2.751750946E-1,1.239931333E0
9.718438315E0,-4.519604445E-1,1.141629815E0,2.878723145E-1,1.261133358E0
9.723504233E0,-4.756753445E-1,1.154096365E0,2.958288193E-1,1.282856244E0
9.728539634E0,-5.121177435E-1,1.177538872E0,2.799482346E-1,1.314242516E0
9.733575034E0,-5.134009123E-1,1.180803776E0,2.689390182E-1,1.315373046E0
9.738610435E0,-4.963493645E-1,1.197450280E0,3.178033829E-1,1.334634353E0
9.743645835E0,-5.093791485E-1,1.191769242E0,3.643054962E-1,1.346291030E0
9.748681235E0,-5.741675496E-1,1.228481412E0,3.462362289E-1,1.399540811E0
9.753747153E0,-6.450201273E-1,1.267015934E0,3.593378067E-1,1.466459683E0
9.758813071E0,-6.911131144E-1,1.350529432E0,3.867959976E-1,1.565623910E0
9.763878989E0,-7.628453970E-1,1.435896635E0,4.310369492E-1,1.682119228E0
9.768914390E0,-8.032380342E-1,1.494706750E0,5.493745804E-1,1.783578436E0
9.773949790E0,-7.841414213E-1,1.572414637E0,5.910987854E-1,1.853850947E0
9.779015708E0,-7.558795214E-1,1.640460253E0,6.543369293E-1,1.921098776E0
9.784051108E0,-6.832944751E-1,1.693969607E0,7.630014420E-1,1.979544284E0
9.789117026E0,-6.308006048E-1,1.694803476E0,8.070049286E-1,1.980284116E0
9.794152427E0,-5.769191980E-1,1.643021941E0,9.299116135E-1,1.974105486E0
9.799187827E0,-4.931458235E-1,1.660536766E0,1.112513542E0,2.058703849E0
9.804253745E0,-3.822266757E-1,1.646637321E0,1.230417252E0,2.090798486E0
9.809289145E0,-2.730048895E-1,1.560789347E0,1.336313248E0,2.072758585E0
9.814324546E0,-1.721516848E-1,1.436369777E0,1.377607346E0,1.997647701E0
9.819390464E0,9.210467339E-3,1.287758946E0,1.296990395E0,1.827728651E0
9.824425864E0,1.709772348E-1,1.273060918E0,1.536940575E0,2.003023626E0
9.829491782E0,1.716095507E-1,1.169306040E0,1.884297371E0,2.224253366E0
9.834527183E0,3.075351119E-1,1.035721183E0,1.805812836E0,2.104342228E0
9.839562583E0,3.421474695E-1,1.049489617E0,1.887825012E0,2.186864565E0
9.844628501E0,3.740850687E-1,1.093190432E0,1.986652374E0,2.298215093E0
9.849663901E0,5.439074636E-1,1.097250223E0,1.975585938E0,2.324378020E0
9.854668784E0,6.024605036E-1,1.176694155E0,1.950402260E0,2.356191157E0
9.859704185E0,6.262552738E-1,1.365276575E0,1.956503868E0,2.466593436E0
9.864770103E0,7.960613370E-1,1.447883487E0,1.895788193E0,2.514774963E0
9.869836020E0,1.034414887E0,1.384604692E0,1.751557350E0,2.460710764E0
9.874901938E0,1.195524693E0,1.391349316E0,1.626643181E0,2.451754524E0
9.879937339E0,1.348735809E0,1.435196161E0,1.477891922E0,2.462324276E0
9.885003257E0,1.491386414E0,1.457023025E0,1.324351311E0,2.470031563E0
9.890038657E0,1.614842296E0,1.440561891E0,1.175534248E0,2.462684505E0
9.895043540E0,1.753421307E0,1.405412078E0,1.093494415E0,2.499079715E0
9.900078940E0,1.905363798E0,1.335302472E0,9.489469528E-1,2.512756298E0
9.905144858E0,2.040570498E0,1.316643596E0,1.090982437E0,2.662277407E0
9.910180259E0,2.173715115E0,1.162498951E0,1.375843048E0,2.823009972E0
9.915246177E0,2.376980066E0,9.610396624E-1,1.351459503E0,2.898288160E0
9.920312095E0,2.502836943E0,8.081645966E-1,1.465316772E0,3.010726826E0
9.925347495E0,2.611261129E0,5.525054932E-1,1.846439362E0,3.245502322E0
9.930413413E0,2.692878485E0,2.222692966E-1,2.109638214E0,3.428056529E0
9.935448813E0,2.685746908E0,-8.761310577E-2,2.381881714E0,3.590859648E0
9.940484214E0,2.599272728E0,-3.274874687E-1,2.691958427E0,3.756342228E0
9.945519614E0,2.514523983E0,-6.298284531E-1,2.949080467E0,3.926396611E0
9.950555015E0,2.471916199E0,-1.021621704E0,3.213235855E0,4.180785244E0
9.955620933E0,2.368569851E0,-1.345479965E0,3.453370094E0,4.398432048E0
9.960686851E0,2.178720713E0,-1.638561606E0,3.729442596E0,4.619572509E0
9.965691733E0,2.062541246E0,-1.919530630E0,3.948395729E0,4.850618833E0
9.970757651E0,1.840339661E0,-2.102879047E0,4.119945526E0,4.978242812E0
9.975793052E0,1.567590714E0,-2.242511749E0,4.119948387E0,4.945722829E0
9.980858970E0,1.444942951E0,-2.382716656E0,3.989445686E0,4.866299999E0
9.985924888E0,1.326371312E0,-2.444919825E0,3.905620575E0,4.794868703E0
9.990929770E0,1.132581949E0,-2.507855654E0,3.727365494E0,4.633069757E0
9.995995688E0,9.302094579E-1,-2.534503937E0,3.414433479E0,4.352856054E0
1.000106161E1,7.666140199E-1,-2.531858206E0,3.019657135E0,4.014515194E0
1.000609701E1,5.748427510E-1,-2.427578449E0,2.483404160E0,3.520067831E0
1.001113241E1,3.685971498E-1,-2.326743603E0,1.849019051E0,2.994740573E0
1.001616781E1,1.302872896E-1,-2.201854706E0,1.142930031E0,2.484235894E0
1.002120321E1,-4.183858633E-2,-2.023170233E0,3.795309067E-1,2.058886099E0
1.002623861E1,-2.626465559E-1,-1.861075759E0,-3.384485245E-1,1.909746998E0
1.003130453E1,-4.674097896E-1,-1.678792834E0,-9.776134491E-1,1.998135468E0
1.003633993E1,-5.988408327E-1,-1.548545957E0,-1.799012184E0,2.448070620E0
1.004137533E1,-7.664679885E-1,-1.359023809E0,-2.498984337E0,2.946072234E0
1.004641073E1,-9.205119610E-1,-1.127560616E0,-3.097171783E0,3.422164267E0
1.005147665E1,-9.848158360E-1,-9.582490921E-1,-3.605938911E0,3.858872761E0
1.005651205E1,-1.031208992E0,-8.342831135E-1,-4.057110786E0,4.268438618E0
1.006157796E1,-1.092969298E0,-7.270686626E-1,-4.400650024E0,4.592268651E0
1.006664388E1,-1.129289865E0,-5.826103687E-1,-4.787780762E0,4.953541669E0
1.007170980E1,-1.084656715E0,-4.933316708E-1,-5.008421898E0,5.148217773E0
1.007674520E1,-1.106718779E0,-4.293568134E-1,-5.158876419E0,5.293692439E0
1.008178060E1,-1.130704880E0,-3.451733589E-1,-5.172456741E0,5.305840830E0
1.008684652E1,-1.135247588E0,-2.553379536E-1,-5.063713074E0,5.195688082E0
1.009188192E1,-1.151398659E0,-2.119760513E-1,-4.883266449E0,5.021647531E0
1.009691732E1,-1.136100054E0,-2.371108532E-1,-4.681319237E0,4.823037910E0
1.010195272E1,-1.098608971E0,-2.594730854E-1,-4.433918953E0,4.575358481E0
1.010698812E1,-1.077078223E0,-2.699012756E-1,-4.172108650E0,4.317341171E0
1.011202352E1,-9.497723579E-1,-3.690819740E-1,-3.960396767E0,4.089380342E0
1.011708944E1,-9.054099917E-1,-4.664409161E-1,-3.612112999E0,3.752958126E0
1.012215536E1,-9.052212238E-1,-6.011316776E-1,-3.232365608E0,3.410127884E0
1.012722127E1,-8.579069972E-1,-7.428214550E-1,-2.876005173E0,3.091794606E0
1.013225668E1,-7.421385646E-1,-8.970322609E-1,-2.497271538E0,2.755322424E0
1.013732259E1,-6.656189561E-1,-1.059652090E0,-2.110363007E0,2.453475732E0
1.014235799E1,-5.586192608E-1,-1.153025866E0,-1.784261703E0,2.196614202E0
1.014739339E1,-4.903835654E-1,-1.270888567E0,-1.523541451E0,2.043725114E0
1.015245931E1,-4.155507088E-1,-1.377708673E0,-1.232368469E0,1.894596428E0
1.015746419E1,-3.799461424E-1,-1.436507463E0,-9.462804794E-1,1.761635464E0
1.016249960E1,-3.549833298E-1,-1.509597540E0,-6.723995209E-1,1.690271875E0
1.016756551E1,-2.981279790E-1,-1.585507393E0,-5.085897446E-1,1.691560674E0
1.017263143E1,-1.598996818E-1,-1.578752279E0,-4.354505539E-1,1.645491979E0
1.017766683E1,-9.326845407E-2,-1.549515247E0,-2.184295654E-1,1.567612191E0
1.018273275E1,-2.882766724E-2,-1.550729036E0,-7.768154144E-2,1.552941081E0
1.018773763E1,7.593846321E-2,-1.547131777E0,-1.109790802E-1,1.552964823E0
1.019277303E1,9.658521414E-2,-1.437833071E0,-4.803466797E-2,1.441873771E0
1.019783895E1,1.044215858E-1,-1.280693054E0,3.221321106E-2,1.285346746E0
1.020287435E1,8.413299918E-2,-1.087975979E0,6.761455536E-2,1.093316889E0
1.020794027E1,4.028305411E-2,-9.004540443E-1,-5.173969269E-2,9.028384165E-1
1.021297567E1,3.613442183E-3,-6.777143478E-1,-1.439161301E-1,6.928359450E-1
1.021804159E1,9.667307138E-3,-4.959130287E-1,-3.094482422E-1,5.846207347E-1
1.022310750E1,3.159072995E-2,-2.997639179E-1,-4.263734818E-1,5.221596754E-1
1.022811239E1,8.600151539E-2,-6.783986092E-2,-6.023254395E-1,6.122045756E-1
1.023314779E1,2.133784890E-1,1.092543602E-1,-8.205728531E-1,8.548723308E-1
1.023821371E1,2.392067611E-1,2.368383408E-1,-1.078749657E0,1.130050041E0
1.024327962E1,3.163499534E-1,4.208962917E-1,-1.331553459E0,1.431874853E0
1.024834554E1,3.952109218E-1,5.109155178E-1,-1.533570290E0,1.664050532E0
1.025338094E1,4.766571522E-1,5.575482845E-1,-1.684963226E0,1.837705962E0
1.025841634E1,5.973851681E-1,6.997759342E-1,-1.840863228E0,2.057992425E0
1.026345174E1,6.737118959E-1,8.132588863E-1,-1.905662537E0,2.178721515E0
1.026851766E1,7.675286531E-1,8.795700073E-1,-2.099552155E0,2.402262034E0
1.027352254E1,7.528785467E-1,1.016691208E0,-2.212150574E0,2.548351875E0
1.027855794E1,8.259152770E-1,1.169733524E0,-2.112038612E0,2.551689570E0
1.028362386E1,9.309799075E-1,1.192630768E0,-2.026623726E0,2.529089849E0
1.028865926E1,9.604941607E-1,1.157119870E0,-1.922322273E0,2.440655311E0
